swap_pair_contract,base_symbol,base_address,quote_symbol,quote_address,last_price,base_volume_24_h,quote_volume_24_h
0x3D2BB5e65EB6D54f36791e242d726db1d5041f59,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,LEGEND,0xDc661984735b535210CB1f52f86cc58616024192,0.17054051368880602,57.13230642300226,10.919077098483323
0xD51bee2E0A3886289F6D229b6f30c0C2b34fC0Ec,KEBAB,0x7979F6C54ebA05E18Ded44C4F986F49a5De551c2,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,2.5565349240276505,137256.9464332114,376525.61697794055
0x48a240259808742c339942F1A77625D57C65E11b,FEH,0x15094eEa6adECF338e7Ce4366191C4e596792941,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2.024687163428176e-13,2261847558269.123,86.04924242752939
0x769081689169eCCF8950B9Ff150F48c181935b78,THOR,0x91a92482526EB04E60E4372A919B74027f1ad935,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.000010480429777745347,123261.70081291623,1.2991492907057478
0xC7476db809bd61c78e7b2275b7E389d86434b9Ba,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,CCAKE,0xc7091AA18598b87588e37501b6Ce865263CD67Ce,1370.022930118531,8.103102676462042,13381.232431544013
0x1E29FdE363F3c8d8e067378e6c2069319677Fdeb,HAW,0x709792Ad37107cd45f79873d7532216C14a36F33,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,6.141845993954007e-7,62661.01176490122,0.055621199710279075
0x36B8B28D37f93372188F2aa2507b68A5CD8b2664,IOTX,0x9678E42ceBEb63F23197D726B29b1CB20d0064E5,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0.04029791471899709,22963784.18852781,974314.5422783484
0xE1ea6af772aCA83FF0899321cfB587F88cEf43e1,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WLMRT,0xEf5d6AA1ed0E376814548fBA7344Eee2577D298c,174.45124620383888,4.095579925746116,810.35034573
0xE2F25Bc211D63cd30E749Be728C69b000ECc1646,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,HASH,0xEB1112Ac78D537853150E2a07E8b765E29d3F019,3368.3355667808273,1.3474375856806367,4541.317404542222
0xb72C204902CffE3F68FF399a94c725aBBacE165c,JESUS,0x9f921708682616096e59953B6398011fe1DfCdfA,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.00010374643869490673,164581.72862776,18.19890886157165
0x9527793290304E074180C8178A2f4888B73742E5,DUCK,0x0704563d6FbC9A858748298D6445E077987b51F2,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0.05685490595078058,18879.778632375226,1219.1121289002526
